io_uring-xnvme: (g=0): rw=randread, bs=(R) 512B-512B, (W) 512B-512B, (T) 512B-512B, ioengine=xnvme, iodepth=2
fio-3.32-dirty
Starting 1 thread
{
  "fio version" : "fio-3.32-dirty",
  "timestamp" : 1666751698,
  "timestamp_ms" : 1666751698998,
  "time" : "Wed Oct 26 04:34:58 2022",
  "jobs" : [
    {
      "jobname" : "io_uring-xnvme",
      "groupid" : 0,
      "error" : 0,
      "eta" : 0,
      "elapsed" : 11,
      "job options" : {
        "name" : "io_uring-xnvme",
        "rw" : "randread",
        "size" : "12G",
        "iodepth" : "2",
        "bs" : "512",
        "direct" : "1",
        "thread" : "1",
        "time_based" : "1",
        "runtime" : "7",
        "ramp_time" : "3",
        "norandommap" : "1",
        "allow_file_create" : "0",
        "ioengine" : "external:/usr/local/lib/x86_64-linux-gnu/libxnvme-fio-engine.so",
        "xnvme_be" : "linux",
        "xnvme_async" : "io_uring",
        "xnvme_sync" : "nvme",
        "xnvme_admin" : "nvme",
        "xnvme_dev_nsid" : "1",
        "filename" : "/dev/nvme0n1",
        "cpus_allowed" : "1"
      },
      "read" : {
        "io_bytes" : 762477568,
        "io_kbytes" : 744607,
        "bw_bytes" : 108909808,
        "bw" : 106357,
        "iops" : 212714.326525,
        "runtime" : 7001,
        "total_ios" : 1489213,
        "short_ios" : 0,
        "drop_ios" : 0,
        "slat_ns" : {
          "min" : 1352,
          "max" : 26169,
          "mean" : 1505.332639,
          "stddev" : 162.198529,
          "N" : 1489213
        },
        "clat_ns" : {
          "min" : 140,
          "max" : 121859,
          "mean" : 7639.105499,
          "stddev" : 2552.195648,
          "N" : 1489214,
          "percentile" : {
            "1.000000" : 5088,
            "5.000000" : 5152,
            "10.000000" : 5216,
            "20.000000" : 5280,
            "30.000000" : 5344,
            "40.000000" : 5600,
            "50.000000" : 8896,
            "60.000000" : 9024,
            "70.000000" : 9024,
            "80.000000" : 9152,
            "90.000000" : 9664,
            "95.000000" : 10560,
            "99.000000" : 17280,
            "99.500000" : 18048,
            "99.900000" : 20608,
            "99.950000" : 23168,
            "99.990000" : 62720
          }
        },
        "lat_ns" : {
          "min" : 6061,
          "max" : 123251,
          "mean" : 9144.438204,
          "stddev" : 2629.067758,
          "N" : 1489214
        },
        "bw_min" : 105852,
        "bw_max" : 106636,
        "bw_agg" : 100.000000,
        "bw_mean" : 106381.928571,
        "bw_dev" : 196.151615,
        "bw_samples" : 14,
        "iops_min" : 211705,
        "iops_max" : 213272,
        "iops_mean" : 212763.928571,
        "iops_stddev" : 392.095448,
        "iops_samples" : 14
      },
      "write" : {
        "io_bytes" : 0,
        "io_kbytes" : 0,
        "bw_bytes" : 0,
        "bw" : 0,
        "iops" : 0.000000,
        "runtime" : 0,
        "total_ios" : 0,
        "short_ios" : 0,
        "drop_ios" : 0,
        "slat_ns" : {
          "min" : 0,
          "max" : 0,
          "mean" : 0.000000,
          "stddev" : 0.000000,
          "N" : 0
        },
        "clat_ns" : {
          "min" : 0,
          "max" : 0,
          "mean" : 0.000000,
          "stddev" : 0.000000,
          "N" : 0
        },
        "lat_ns" : {
          "min" : 0,
          "max" : 0,
          "mean" : 0.000000,
          "stddev" : 0.000000,
          "N" : 0
        },
